,whole_name,sex,ioc,id,hand,best_rank,best_rank_points,best_of_3_match,best_of_5_match,best_of_3_wins(%),best_of_5_wins(%),num_win_bye,num_win_wo_ret,num_win_def,num_wo_ret,num_def,m_16,w_16,m_17,w_17,m_18,w_18,m_19,w_19,m_20,w_20,m_21,w_21,tot_minutes,height,birthdate,sv1st_win%,df%,ace_perc,bpS_perc
7011,Abigail Cazarez Gonzalez,F,MEX,216310.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7012,Claudia Paulina Lopez,F,MEX,216314.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7013,Nina Nikitovic,F,SRB,215102.0,U,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191.1535154782763,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7014,Simran Kejriwal,F,IND,215564.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124.9849908896422,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7015,Olivia Robert,F,MRI,216026.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7016,Varunya Chandrashekar,F,IND,213609.0,R,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.25278688295116,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7017,Laura Rijkers,F,NED,216029.0,U,0,0,3,0,0,0,0,0,0,1,0,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,165.42131147158526,177.25,unknown,-1.0,-1.0,-1.0,-1.0
7018,Shura Poppe,F,NED,216053.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.57675773913815,177.25,unknown,-1.0,-1.0,-1.0,-1.0
7019,Annabelle Hageman,F,NED,216094.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,177.25,unknown,-1.0,-1.0,-1.0,-1.0
7020,Jacqueline Boepple,F,GER,214250.0,U,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,312.4624772241055,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7021,Caroline Rohde Moe,F,NOR,206063.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.84455373244711,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7022,Boba Kotlica,F,SRB,215402.0,R,1239,1271,5,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231.58983606021937,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7023,Aleksandra Rojek,F,POL,215146.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161.74528232777226,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7024,Olivia Alexandra Placzek,F,GER,215997.0,U,0,0,2,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,102.92881602676417,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7025,Paulina Bednarczyk,F,POL,215635.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113.95690345820317,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7026,Rita Pedroso,F,POR,216056.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.57675773913815,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7027,Marta Magalhaes,F,POR,214310.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.57675773913815,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7028,Lisa Phillips,F,GBR,215917.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113.95690345820319,177.71,unknown,-1.0,-1.0,-1.0,-1.0
7029,Djasmine Garnacho,F,POR,216209.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7030,Sofia Sualehe,F,POR,213722.0,U,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172.77336975921128,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7031,Raquel Fernandes,F,POR,216211.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.22469945151214,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7032,Simone Simas,F,POR,215121.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7033,Maria Ribeiro,F,POR,216292.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,165.0,unknown,-1.0,-1.0,-1.0,-1.0
7034,Elena Madalina Capraru,F,ROU,214597.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.1685245886341,173.71,unknown,-1.0,-1.0,-1.0,-1.0
7035,Ioana Guna,F,ROU,214485.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.81646630100809,173.71,unknown,-1.0,-1.0,-1.0,-1.0
7036,Maria Fernanda Alves,F,BRA,202302.0,L,776,969,6,0,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,584.9680509900078,173.77,unknown,8.771929824561402,0.0,1.89,33.33
7037,Ioana Florentina Popescu,F,ROU,214486.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.71,unknown,-1.0,-1.0,-1.0,-1.0
7038,Luana Stanciu,F,ROU,216560.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.71,unknown,-1.0,-1.0,-1.0,-1.0
7039,Andreea Cula,F,ROU,215217.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,173.71,unknown,-1.0,-1.0,-1.0,-1.0
7040,Stefana Andrei,F,ROU,210706.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117.63293260201618,173.71,unknown,-1.0,-1.0,-1.0,-1.0
7041,Maria Siopacha,F,CYP,212304.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7042,Annick Verhaar,F,NED,216360.0,U,0,0,6,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,3,-1,-1,-1,1,-1,330.8426229431705,177.25,unknown,-1.0,-1.0,-1.0,-1.0
7043,Lungile Ntuli,F,RSA,216361.0,R,0,0,3,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,158.06925318395926,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7044,Senaida Kambel,F,NED,216363.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158.06925318395923,177.25,unknown,-1.0,-1.0,-1.0,-1.0
7045,Havana Dauncey,F,RSA,216364.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7046,Julie Ball,F,GBR,216365.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.28087431439018,177.71,unknown,-1.0,-1.0,-1.0,-1.0
7047,Evangeline Du Toit,F,RSA,216400.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121.30896174582918,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7048,Danica Malan,F,RSA,216420.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7049,Maria Galiy,F,RUS,215919.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.492495444821095,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7050,Anastasia Rudakova,F,RUS,206422.0,U,1055,1055,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.28087431439016,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7051,Antonina Lysakova,F,RUS,213877.0,U,1139,1139,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139.68910746489422,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7052,Aisha Kukushkina,F,RUS,216088.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.492495444821095,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7053,Valeriya Deminova,F,RUS,215233.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.492495444821095,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7054,Ksenia Stashenkova,F,RUS,216135.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.1685245886341,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7055,Leeloo Obrul,F,SLO,216009.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,173.33,unknown,-1.0,-1.0,-1.0,-1.0
7056,Taisiya Zakarlyuk,F,UKR,206168.0,R,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154.39322404014624,173.75,unknown,-1.0,-1.0,-1.0,-1.0
7057,Zala Dovnik,F,SLO,216059.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,173.33,unknown,-1.0,-1.0,-1.0,-1.0
7058,Reka Szalai,F,HUN,216060.0,U,0,0,2,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,102.92881602676417,175.5,unknown,-1.0,-1.0,-1.0,-1.0
7059,Tinkara Kovac,F,SLO,216061.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.492495444821095,173.33,unknown,-1.0,-1.0,-1.0,-1.0
7060,Natalija Popovic,F,SRB,216562.0,R,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172.77336975921128,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7061,Dzina Milovanovic,F,SRB,213814.0,L,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117.63293260201618,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7062,Lena Babunski,F,SRB,216196.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7063,Sara Orellana,F,SUI,213955.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165.42131147158526,171.33,unknown,-1.0,-1.0,-1.0,-1.0
7064,Alessandra Polese,F,ITA,216172.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,166.83,unknown,-1.0,-1.0,-1.0,-1.0
7065,Martina Borecka,F,CZE,204265.0,R,438,438,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.81646630100809,175.79,unknown,-1.0,-1.0,-1.0,-1.0
7066,Romana Tarajova,F,SVK,216149.0,U,0,0,2,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,136.01307832108122,172.5,unknown,-1.0,-1.0,-1.0,-1.0
7067,Alexandra Almborg,F,SWE,215923.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77.19661202007312,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7068,Paulina Engback,F,SWE,215924.0,U,0,0,3,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,150.71719489633324,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7069,Vilma Berglund,F,SWE,215925.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7070,Enni Zander,F,SWE,216386.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.81646630100809,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7071,Angelina Melki,F,SWE,216387.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7072,Jaipet Anontaweesil,F,THA,213842.0,U,0,0,10,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,6,-1,2,-1,-1,-1,544.0523132843248,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7073,Leticia Giudici,F,BRA,216325.0,U,0,0,5,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,286.7302732174145,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7074,Marika Kobayashi,F,JPN,216326.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.1685245886341,165.6,unknown,-1.0,-1.0,-1.0,-1.0
7075,Guntisa Boonlaing,F,THA,216327.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7076,Elyse Edwards,F,AUS,215421.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,170.86,unknown,-1.0,-1.0,-1.0,-1.0
7077,Lu Yu,F,CHN,214408.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113.95690345820317,174.8,unknown,-1.0,-1.0,-1.0,-1.0
7078,Puntila Namwong,F,THA,216567.0,U,0,0,6,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,301.4343897926665,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7079,Yasmine Ben Abdallah,F,TUN,214033.0,R,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172.77336975921128,167.0,unknown,-1.0,-1.0,-1.0,-1.0
7080,Takalani Molaoa,F,RSA,215676.0,R,0,0,1,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7081,Nelise Verster,F,RSA,212009.0,L,1149,1152,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,290.4063023612274,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7082,Sonia Daggou,F,TUN,206375.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,167.0,unknown,-1.0,-1.0,-1.0,-1.0
7083,Kimberley Gintrand,F,FRA,215817.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.81646630100809,173.36,unknown,-1.0,-1.0,-1.0,-1.0
7084,Silvia Mocciola,F,ITA,213961.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.1685245886341,166.83,unknown,-1.0,-1.0,-1.0,-1.0
7085,Christina Schoener,F,GER,215824.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7086,Maheen Dada,F,PAK,215656.0,R,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139.68910746489422,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7087,Nina Van Oost,F,BEL,215113.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,174.8,unknown,-1.0,-1.0,-1.0,-1.0
7088,Anne Sophie Courteau,F,CAN,215677.0,U,1248,1248,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176.44939890302427,172.75,unknown,-1.0,-1.0,-1.0,-1.0
7089,Kristina Kostic,F,SRB,215952.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7090,Nicole Baloescu,F,CAN,214190.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.87264116388613,172.75,unknown,-1.0,-1.0,-1.0,-1.0
7091,Eva Kolarovska,F,SVK,215756.0,U,0,0,6,0,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,371.2789435251136,172.5,unknown,-1.0,-1.0,-1.0,-1.0
7092,Julie Renson Miquel,F,FRA,215734.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.28087431439018,173.36,unknown,-1.0,-1.0,-1.0,-1.0
7093,Mouna Jebri,F,TUN,210542.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,167.0,unknown,-1.0,-1.0,-1.0,-1.0
7094,Magdalena Santer,F,ITA,216239.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,166.83,unknown,-1.0,-1.0,-1.0,-1.0
7095,Milagros Montero,F,ARG,214027.0,U,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220.56174862878032,170.0,unknown,-1.0,-1.0,-1.0,-1.0
7096,Michele Erkens,F,GER,213766.0,U,0,0,4,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,257.3220400669104,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7097,Laetitia Charbonnet,F,SUI,216359.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,171.33,unknown,-1.0,-1.0,-1.0,-1.0
7098,Mashaal Hameed,F,PAK,215766.0,L,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7099,Milka Genkova,F,BUL,215444.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,180.0,unknown,-1.0,-1.0,-1.0,-1.0
7100,Melis Bayraktaroglu,F,TUR,211386.0,U,0,0,6,0,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,374.9549726689266,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7101,Petra Ivankovic,F,CRO,214890.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73.52058287626011,180.0,unknown,-1.0,-1.0,-1.0,-1.0
7102,Ekaterina Tsiklauri,F,RUS,205878.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187.4774863344633,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7103,Birdem Oz,F,TUR,215299.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7104,Marie Van Aelst,F,BEL,214177.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121.30896174582918,174.8,unknown,-1.0,-1.0,-1.0,-1.0
7105,Zeynep Cakirer,F,TUR,215006.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7106,Oyku Boz,F,TUR,213578.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7107,Aleksandra Kulesza,F,POL,215797.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,173.5,unknown,-1.0,-1.0,-1.0,-1.0
7108,Maria Oreshkina,F,RUS,214949.0,R,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231.58983606021934,176.2,unknown,-1.0,-1.0,-1.0,-1.0
7109,Kim Alice Grajdek,F,GER,202652.0,U,831,1004,3,0,0,0,0,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191.1535154782763,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7110,Leah Luboldt,F,GER,215816.0,U,0,0,2,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,102.92881602676417,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7111,Katka Stach,F,CZE,215052.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,175.79,unknown,-1.0,-1.0,-1.0,-1.0
7112,Samira Giger,F,SUI,206176.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.492495444821095,171.33,unknown,-1.0,-1.0,-1.0,-1.0
7113,Erem Akyurt,F,TUR,211645.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.57675773913815,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7114,Barbara Quagliardi,F,TUR,215341.0,U,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165.42131147158526,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7115,Yani Genesse,F,BEL,215136.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.492495444821095,174.8,unknown,-1.0,-1.0,-1.0,-1.0
7116,Alara Sener,F,TUR,215343.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.464408013382084,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7117,Hazal Karaaliler,F,TUR,214690.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136.0130783210812,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7118,Irem Kaftan,F,TUR,213893.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.14043715719509,172.0,unknown,-1.0,-1.0,-1.0,-1.0
7119,Jennifer Rink,F,GER,211578.0,R,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172.77336975921125,176.5,unknown,-1.0,-1.0,-1.0,-1.0
7120,Sofia Sabljarevic,F,SRB,210997.0,R,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7121,Yasmine Ince,F,AUS,215960.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.11234972575607,170.86,unknown,-1.0,-1.0,-1.0,-1.0
7122,Cheyenne Biancheri,F,USA,215961.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.78837886956907,173.18,unknown,-1.0,-1.0,-1.0,-1.0
7123,Natalia Jelinkova,F,SVK,215179.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.57675773913815,172.5,unknown,-1.0,-1.0,-1.0,-1.0
7124,Ana Gabriela Gerbasi,F,VEN,206384.0,R,0,0,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213.20969034115433,173.77,unknown,-1.0,-1.0,-1.0,-1.0
7125,Teodora Sabljarevic,F,SRB,214353.0,U,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.84455373244711,176.25,unknown,-1.0,-1.0,-1.0,-1.0
7126,Odul Okur,F,TUR,215882.0,U,0,0,2,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.90072859532515,172.0,unknown,-1.0,-1.0,-1.0,-1.0
